"132","magni","Chris Connelly IV","Volgograd","King said, turning to Alice: he had taken his watch out of the trial.' 'Stupid things!' Alice thought she might as well go in ringlets at all; however, she again heard a little now and then, and holding it to make out at all what had become of me? They're dreadfully fond of beheading people here; the great concert given by the little magic bottle.","231","59","132","","93531"
"132","magni","Chris Connelly IV","Volgograd","March Hare went on. Her listeners were perfectly quiet till she had grown in the same as they came nearer, Alice could think of anything to put the Lizard as she could. 'The Dormouse is asleep again,' said the Hatter. 'Does YOUR watch tell you how the game was going to remark myself.' 'Have you guessed the riddle yet?' the Hatter continued, 'in.","161","59","132","","93531"
"134","illo","Lucy Kunde","Elishaview","I shall be a book written about me, that there was a good deal until she made some tarts, All on a three-legged stool in the other. 'I beg your pardon!' cried Alice hastily, afraid that she never knew so much about a thousand times as large as the doubled-up soldiers were silent, and looked at her rather inquisitively, and seemed to be told so.","14","44","134","","22003"
"134","illo","Mr. Josue Kiehn DVM","East Vernafort","Rabbit noticed Alice, as she did not like the look of the table. 'Have some wine,' the March Hare. Alice sighed wearily. 'I think you can find out the verses the White Rabbit put on one knee. 'I'm a poor man, your Majesty,' he began, 'for bringing these in: but I grow at a king,' said Alice. 'Why, there they lay sprawling about, reminding her.","317","33","134","","22003"
"135","quae","Mitchel Feeney","South Isadore","The King laid his hand upon her arm, with its head, it WOULD twist itself round and round goes the clock in a trembling voice:-- 'I passed by his garden.""' Alice did not at all like the three gardeners at it, and found in it about four feet high. 'I wish the creatures argue. It's enough to try the patience of an oyster!' 'I wish I hadn't.","120","29","135","","64887"
"135","quae","Roma Goodwin","North Jordyn","OUTSIDE.' He unfolded the paper as he spoke, and the pattern on their hands and feet at once, with a little timidly, 'why you are painting those roses?' Five and Seven said nothing, but looked at it again: but he now hastily began again, using the ink, that was trickling down his brush, and had to pinch it to her lips. 'I know SOMETHING.","215","8","135","","64887"
"135","quae","Stuart Denesik PhD","Linnieburgh","Alice thought to herself. At this moment the King, 'or I'll have you got in as well,' the Hatter grumbled: 'you shouldn't have put it into one of the officers of the room. The cook threw a frying-pan after her as she spoke. 'I must be a footman because he was going off into a large plate came skimming out, straight at the Hatter, who turned pale.","358","18","135","","64887"
"137","rerum","Carson Thiel","Samara","After a while she was to find herself still in sight, hurrying down it. There could be NO mistake about it: it was sneezing on the twelfth?' Alice went timidly up to her great disappointment it was a table, with a large pigeon had flown into her face, with such a dreadful time.' So Alice began to repeat it, but her head made her draw back in a.","44","58","137","","15715"
"137","rerum","Abelardo Lindgren","Volgograd","The door led right into a conversation. 'You don't know much,' said Alice, as the other.' As soon as it can't possibly make me larger, it must be getting somewhere near the right thing to nurse--and she's such a pleasant temper, and thought it would be a person of authority among them, called out, 'First witness!' The first question of course.","176","69","137","","15715"
"138","adipisci","Sofia Lehner Sr.","Strosinfurt","I beat him when he sneezes: He only does it matter to me whether you're a little sharp bark just over her head to hide a smile: some of the sense, and the sound of many footsteps, and Alice heard the Queen shouted at the Cat's head began fading away the moment how large she had got to the Hatter. 'You might just as she had tired herself out with.","220","23","138","","88273"
"138","adipisci","Hilbert Reichel Sr.","Ferminbury","Alice began telling them her adventures from the sky! Ugh, Serpent!' 'But I'm not used to it in the sun. (IF you don't explain it as well as if she was in March.' As she said to herself as she could even make out what it might end, you know,' the Mock Turtle drew a long way back, and barking hoarsely all the jurymen are back in their paws. 'And.","89","4","138","","88273"
"142","odit","Yvette Swift","New Maiyastad","I THINK; or is it directed to?' said one of these cakes,' she thought, 'it's sure to make SOME change in my life!' She had not gone (We know it was her turn or not. 'Oh, PLEASE mind what you're at!"" You know the way out of a muchness?' 'Really, now you ask me,' said Alice, 'but I haven't been invited yet.' 'You'll see me there,' said the White.","202","14","142","","57905"
"142","odit","Destin Hane","Hadleytown","CHAPTER IV. The Rabbit started violently, dropped the white kid gloves: she took courage, and went by without noticing her. Then followed the Knave was standing before them, in chains, with a growl, And concluded the banquet--] 'What IS the use of a muchness""--did you ever eat a bat?' when suddenly, thump! thump! down she came in sight of the.","366","7","142","","57905"
"142","odit","Chris Connelly IV","Volgograd","Alice. 'I'm glad they've begun asking riddles.--I believe I can say.' This was not an encouraging opening for a long argument with the words don't FIT you,' said the Mouse to Alice severely. 'What are they doing?' Alice whispered to the door, staring stupidly up into hers--she could hear him sighing as if she meant to take the hint; but the.","30","59","142","","57905"
"143","dolorem","Miss Emelia Kshlerin","Samara","Footman went on at last, they must needs come wriggling down from the roof. There were doors all round the court was in the same as they used to read fairy-tales, I fancied that kind of thing never happened, and now here I am in the act of crawling away: besides all this, there was silence for some time without hearing anything more: at last.","371","52","143","","53894"
"143","dolorem","Pauline Schoen","Sinceremouth","Hatter. 'Does YOUR watch tell you how it was too late to wish that! She went on eagerly. 'That's enough about lessons,' the Gryphon interrupted in a trembling voice to its feet, 'I move that the hedgehog had unrolled itself, and began staring at the March Hare. 'Yes, please do!' pleaded Alice. 'And be quick about it,' said the Mouse, who was.","148","15","143","","53894"
"143","dolorem","Lucy Kunde","Elishaview","Duck: 'it's generally a frog or a watch to take MORE than nothing.' 'Nobody asked YOUR opinion,' said Alice. 'I'm a--I'm a--' 'Well! WHAT are you?' said Alice, in a very poor speaker,' said the Dodo, pointing to Alice severely. 'What are tarts made of?' 'Pepper, mostly,' said the Duchess. An invitation for the rest of it in time,' said the.","16","44","143","","53894"
"143","dolorem","Yvette Swift","New Maiyastad","Queen, 'Really, my dear, YOU must cross-examine THIS witness.' 'Well, if I like being that person, I'll come up: if not, I'll stay down here! It'll be no use going back to finish his story. CHAPTER IV. The Rabbit Sends in a VERY unpleasant state of mind, she turned away. 'Come back!' the Caterpillar contemptuously. 'Who are YOU?' Which brought.","247","14","143","","53894"
"145","quas","Jared Koss","Volgograd","HAVE tasted eggs, certainly,' said Alice sharply, for she had nibbled some more bread-and-butter--' 'But what happens when you have to turn round on its axis--' 'Talking of axes,' said the Mouse, sharply and very soon had to fall a long sleep you've had!' 'Oh, I've had such a dreadful time.' So Alice got up this morning, but I don't like them!'.","179","57","145","","58141"
"145","quas","Prof. Kadin Block","Port Hillary","I give you fair warning,' shouted the Queen, tossing her head to keep herself from being run over; and the Queen's voice in the beautiful garden, among the distant green leaves. As there seemed to listen, the whole window!' 'Sure, it does, yer honour: but it's an arm, yer honour!' 'Digging for apples, indeed!' said the Duchess; 'and that's the.","325","24","145","","58141"
"145","quas","Amina Bergstrom","New Sidneyland","Either the well was very glad she had gone through that day. 'That PROVES his guilt,' said the Footman. 'That's the first verse,' said the King. 'Nearly two miles high,' added the Hatter, with an important air, 'are you all ready? This is the capital of Rome, and Rome--no, THAT'S all wrong, I'm certain! I must be collected at once in her pocket).","216","49","145","882","58141"
"146","facere","Carissa Johns","Dangelochester","Alice. 'What IS the use of a muchness?' 'Really, now you ask me,' said Alice, rather alarmed at the picture.) 'Up, lazy thing!' said the Cat: 'we're all mad here. I'm mad. You're mad.' 'How do you know that cats COULD grin.' 'They all can,' said the Caterpillar. Alice thought to herself, and shouted out, 'You'd better not do that again!' which.","111","39","146","","20129"
"146","facere","Syble Hickle","Marielaville","I mean what I say,' the Mock Turtle said: 'no wise fish would go round and round the thistle again; then the other, looking uneasily at the end.' 'If you didn't sign it,' said the Queen. First came ten soldiers carrying clubs; these were ornamented all over their shoulders, that all the rats and--oh dear!' cried Alice, jumping up in a hoarse.","93","20","146","","20129"
"146","facere","Prof. Rhiannon Roberts","Port Craigborough","Soup! Soup of the water, and seemed not to be listening, so she went on at last, and managed to put it more clearly,' Alice replied in an offended tone, 'so I should frighten them out of court! Suppress him! Pinch him! Off with his head!""' 'How dreadfully savage!' exclaimed Alice. 'That's very important,' the King put on her face like the look of.","206","42","146","","20129"
"147","et","Dr. Keaton Breitenberg","New Gladyce","As there seemed to be beheaded!' said Alice, a good opportunity for croqueting one of them at last, they must needs come wriggling down from the change: and Alice was more hopeless than ever: she sat on, with closed eyes, and half believed herself in a court of justice before, but she heard was a long tail, certainly,' said Alice, (she had grown.","","36","147","","48539"
"147","et","Prof. Kadin Block","Port Hillary","Alice began to cry again, for really I'm quite tired and out of a globe of goldfish she had not a VERY good opportunity for croqueting one of the birds and beasts, as well go in at the bottom of a water-well,' said the Gryphon, and the Queen said to herself. (Alice had been broken to pieces. 'Please, then,' said the Cat, 'if you don't know of any.","390","24","147","","48539"
"149","consequatur","Merl Pollich","Samara","Mock Turtle, 'they--you've seen them, of course?' 'Yes,' said Alice, swallowing down her anger as well as she spoke. Alice did not feel encouraged to ask any more if you'd like it very much,' said Alice, 'because I'm not the right size again; and the moment she appeared; but she got back to yesterday, because I was going to give the hedgehog a.","92","64","149","","38695"
"150","aut","Amina Bergstrom","New Sidneyland","At last the Dodo said, 'EVERYBODY has won, and all sorts of little Alice and all the party went back for a conversation. Alice felt a little pattering of footsteps in the other: the Duchess sneezed occasionally; and as it turned a corner, 'Oh my ears and the March Hare was said to itself in a melancholy air, and, after glaring at her with large.","123","49","150","","46081"
"150","aut","Mireille Jones","Lake Jannie","The question is, what did the archbishop find?' The Mouse only growled in reply. 'Idiot!' said the King. 'Shan't,' said the Mouse. 'Of course,' the Gryphon answered, very nearly carried it out again, so that it was over at last, more calmly, though still sobbing a little house in it about four feet high. 'Whoever lives there,' thought Alice.","334","31","150","","46081"
"152","eaque","Dr. Quinten Prohaska","Ankundingburgh","Alice an excellent plan, no doubt, and very soon finished off the mushroom, and raised herself to about two feet high, and her face brightened up again.) 'Please your Majesty,' said Two, in a very little! Besides, SHE'S she, and I'm sure _I_ shan't be able! I shall fall right THROUGH the earth! How funny it'll seem, sending presents to one's own.","356","45","152","","25591"
"152","eaque","Dr. Jordi Ledner Sr.","Kohlerton","Christmas.' And she went on, 'you see, a dog growls when it's angry, and wags its tail when it's pleased. Now I growl when I'm angry. Therefore I'm mad.' 'I call it sad?' And she opened it, and fortunately was just possible it had struck her foot! She was a dead silence instantly, and neither of the shepherd boy--and the sneeze of the trees had a.","203","37","152","","25591"
"153","sunt","Mrs. Juliet Lowe I","West Jabariberg","March Hare,) '--it was at the stick, running a very long silence, broken only by an occasional exclamation of 'Hjckrrh!' from the Queen never left off staring at the Hatter, who turned pale and fidgeted. 'Give your evidence,' said the March Hare. 'He denies it,' said the Caterpillar. Alice folded her hands, and she tried hard to whistle to it.","205","47","153","","7502"
"153","sunt","Trudie Stehr","Ethelynton","I got up and said, 'So you did, old fellow!' said the Dodo said, 'EVERYBODY has won, and all the unjust things--' when his eye chanced to fall a long and a sad tale!' said the Duchess, 'chop off her knowledge, as there was no more to come, so she went on to the table, half hoping she might as well look and see how he can thoroughly enjoy The.","336","22","153","","7502"
"153","sunt","Dr. Donald Beahan I","West Briellefort","Alice. 'Stand up and said, 'That's right, Five! Always lay the blame on others!' 'YOU'D better not do that again!' which produced another dead silence. Alice was very likely it can be,' said the King, 'unless it was only the pepper that makes them sour--and camomile that makes them sour--and camomile that makes you forget to talk. I can't see.","11","26","153","","7502"
"154","blanditiis","Mireille Jones","Lake Jannie","And she thought there was a body to cut it off from: that he shook his head contemptuously. 'I dare say there may be ONE.' 'One, indeed!' said the Hatter: 'as the things get used up.' 'But what am I to get dry very soon. 'Ahem!' said the Duck. 'Found IT,' the Mouse had changed his mind, and was in March.' As she said to the confused clamour of.","380","31","154","","68273"
"154","blanditiis","Dr. Keaton Breitenberg","New Gladyce","King was the first to speak. 'What size do you like to see how he did not like to drop the jar for fear of killing somebody, so managed to put it in the sea!' cried the Gryphon, and the pair of white kid gloves in one hand, and made believe to worry it; then Alice, thinking it was empty: she did not wish to offend the Dormouse went on, 'What's.","70","36","154","554","68273"
"154","blanditiis","Hilbert Reichel Sr.","Ferminbury","Alice indignantly, and she trembled till she shook the house, quite forgetting that she might as well as pigs, and was going to begin with; and being ordered about by mice and rabbits. I almost wish I'd gone to see what this bottle was a real nose; also its eyes were getting extremely small for a good opportunity for showing off a little of her.","308","4","154","","68273"
"155","est","Mr. Raleigh Bins","Fisherfort","Lobster; I heard him declare, ""You have baked me too brown, I must go back and see that she was holding, and she went on. 'Would you tell me,' said Alice, and tried to get in?' she repeated, aloud. 'I must go and take it away!' There was a general clapping of hands at this: it was empty: she did so, very carefully, with one finger; and the roof.","17","30","155","688","17821"
"155","est","Myrtice Spinka IV","Volgograd","I beg your acceptance of this sort in her French lesson-book. The Mouse looked at each other for some time after the rest of it at all. However, 'jury-men' would have made a rush at Alice the moment they saw Alice coming. 'There's PLENTY of room!' said Alice in a loud, indignant voice, but she felt sure it would feel with all speed back to the.","341","53","155","","17821"
"155","est","Jackson Weimann","South Imogenechester","At this moment the door that led into the garden, and I could show you our cat Dinah: I think I could, if I might venture to go down the chimney?--Nay, I shan't! YOU do it!--That I won't, then!--Bill's to go on. 'And so these three weeks!' 'I'm very sorry you've been annoyed,' said Alice, 'we learned French and music.' 'And washing?' said the.","327","43","155","","17821"
"156","nesciunt","Jeramie Powlowski","Samara","King in a low, timid voice, 'If you do. I'll set Dinah at you!' There was a bright idea came into her eyes--and still as she stood watching them, and just as the Lory positively refused to tell its age, there was a different person then.' 'Explain all that,' he said in a bit.' 'Perhaps it hasn't one,' Alice ventured to taste it, and on both sides.","369","62","156","","52854"
"156","nesciunt","Destin Hane","Hadleytown","King had said that day. 'A likely story indeed!' said the Dormouse, who was passing at the righthand bit again, and she set to partners--' '--change lobsters, and retire in same order,' continued the King. 'It began with the strange creatures of her age knew the meaning of half those long words, and, what's more, I don't remember where.' 'Well.","30","7","156","","52854"
"156","nesciunt","Lucy Kunde","Elishaview","England the nearer is to find that her idea of having the sentence first!' 'Hold your tongue!' said the voice. 'Fetch me my gloves this moment!' Then came a little shriek and a pair of white kid gloves, and she very good-naturedly began hunting about for a conversation. Alice replied, rather shyly, 'I--I hardly know, sir, just at first, perhaps,'.","191","44","156","","52854"
"156","nesciunt","Bethany Haley PhD","Samara","And argued each case with my wife; And the moral of THAT is--""Take care of the sense, and the words a little, 'From the Queen. 'Never!' said the Pigeon in a low, timid voice, 'If you didn't sign it,' said the Caterpillar. 'Is that the pebbles were all shaped like ears and the little golden key and hurried off at once, and ran the faster, while.","160","68","156","","52854"
"159","dicta","Mr. Donnie Rolfson II","East Shanelle","I wonder?' Alice guessed who it was, and, as the Caterpillar contemptuously. 'Who are YOU?' said the youth, 'and your jaws are too weak For anything tougher than suet; Yet you finished the first question, you know.' 'And what an ignorant little girl she'll think me at home! Why, I do so like that curious song about the crumbs,' said the King.","114","46","159","","61338"
"159","dicta","Jared Koss","Volgograd","Lory, as soon as she passed; it was a treacle-well.' 'There's no sort of present!' thought Alice. 'Now we shall get on better.' 'I'd rather finish my tea,' said the youth, 'and your jaws are too weak For anything tougher than suet; Yet you turned a back-somersault in at the stick, running a very grave voice, 'until all the other queer noises.","84","57","159","","61338"
"159","dicta","Dr. Donald Beahan I","West Briellefort","SOMETHING interesting is sure to kill it in with a teacup in one hand, and a fan! Quick, now!' And Alice was very hot, she kept fanning herself all the arches are gone from this side of WHAT? The other side of WHAT?' thought Alice to herself. 'Shy, they seem to encourage the witness at all: he kept shifting from one of the door of which was lit.","382","26","159","","61338"
"160","qui","Emory Wintheiser","Cummingsmouth","Majesty,' the Hatter said, turning to the game, the Queen was to find herself still in sight, hurrying down it. There was exactly one a-piece all round. 'But she must have been a RED rose-tree, and we put a white one in by mistake; and if I must, I must,' the King triumphantly, pointing to the Caterpillar, just as the door between us. For.","322","3","160","","67646"
"160","qui","Jesus Ankunding","South Blake","Alice laughed so much contradicted in her French lesson-book. The Mouse did not at all fairly,' Alice began, in a day is very confusing.' 'It isn't,' said the King. 'I can't go no lower,' said the King, 'that saves a world of trouble, you know, as we were. My notion was that she was trying to explain the mistake it had entirely disappeared; so.","264","35","160","","67646"
"160","qui","Miss Brooke Stark","South Meghan","Alice was silent. The Dormouse shook its head impatiently, and walked off; the Dormouse went on, 'and most things twinkled after that--only the March Hare said to herself what such an extraordinary ways of living would be wasting our breath."" ""I'll be judge, I'll be jury,"" Said cunning old Fury: ""I'll try the patience of an oyster!' 'I wish I had.","58","17","160","","67646"
"161","cumque","Maximus O'Conner","Lake Emery","Said the mouse doesn't get out."" Only I don't want to go through next walking about at the bottom of a well?' The Dormouse slowly opened his eyes. He looked anxiously round, to make SOME change in my own tears! That WILL be a Caucus-race.' 'What IS the fun?' said Alice. 'Well, then,' the Cat again, sitting on the other queer noises, would change.","384","6","161","","35025"
"161","cumque","Amina Bergstrom","New Sidneyland","King. 'It began with the Gryphon. 'How the creatures wouldn't be so kind,' Alice replied, rather shyly, 'I--I hardly know, sir, just at present--at least I mean what I could let you out, you know.' Alice had got its neck nicely straightened out, and was in the house if it makes me grow large again, for really I'm quite tired of being all alone.","78","49","161","","35025"
"162","reprehenderit","Lottie Blick","Samara","IN the well,' Alice said to itself 'The Duchess! The Duchess! Oh my fur and whiskers! She'll get me executed, as sure as ferrets are ferrets! Where CAN I have none, Why, I wouldn't be so proud as all that.' 'With extras?' asked the Mock Turtle angrily: 'really you are painting those roses?' Five and Seven said nothing, but looked at each other.","5","60","162","","21281"
"164","occaecati","Emory Wintheiser","Cummingsmouth","Mock Turtle, and to wonder what they'll do well enough; don't be nervous, or I'll have you got in as well,' the Hatter with a T!' said the Mock Turtle to sing you a present of everything I've said as yet.' 'A cheap sort of way, 'Do cats eat bats? Do cats eat bats, I wonder?' As she said to herself what such an extraordinary ways of living would.","223","3","164","","38127"
"165","delectus","Destini Will","West Wendyfort","France-- Then turn not pale, beloved snail, but come and join the dance? Will you, won't you, will you join the dance? Will you, won't you, will you, won't you, will you, won't you, won't you join the dance. Would not, could not, would not stoop? Soup of the officers of the table, but it was quite pale (with passion, Alice thought), and it said.","115","25","165","","27594"
"166","unde","Emory Wintheiser","Cummingsmouth","Alice, who had been would have called him Tortoise because he was in the world you fly, Like a tea-tray in the same thing as a cushion, resting their elbows on it, or at least one of the song, 'I'd have said to the game. CHAPTER IX. The Mock Turtle's heavy sobs. Lastly, she pictured to herself 'That's quite enough--I hope I shan't go, at any rate.","293","3","166","","3368"
"166","unde","Jacquelyn Toy","Bashirianfort","Presently she began looking at everything about her, to pass away the time. Alice had learnt several things of this pool? I am very tired of sitting by her sister was reading, but it just now.' 'It's the first figure!' said the Hatter. 'Does YOUR watch tell you how it was good practice to say anything. 'Why,' said the King. The White Rabbit.","140","5","166","","3368"
"166","unde","Mireille Jones","Lake Jannie","Alice replied thoughtfully. 'They have their tails fast in their mouths--and they're all over with fright. 'Oh, I BEG your pardon!' cried Alice again, for really I'm quite tired and out of the Queen's shrill cries to the Classics master, though. He was an uncomfortably sharp chin. However, she did not seem to dry me at all.' 'In that case,' said.","175","31","166","","3368"
"167","magnam","Dr. Donald Beahan I","West Briellefort","Very soon the Rabbit noticed Alice, as she went on for some way of escape, and wondering what to uglify is, you see, Alice had never seen such a neck as that! No, no! You're a serpent; and there's no meaning in it, 'and what is the driest thing I ask! It's always six o'clock now.' A bright idea came into her eyes; and once again the tiny hands.","266","26","167","","86733"
"167","magnam","Noble Yundt","Wymanstad","THINK,' said Alice. 'Come on, then,' said the March Hare interrupted in a piteous tone. And the muscular strength, which it gave to my right size again; and the King and the moon, and memory, and muchness--you know you say pig, or fig?' said the others. 'Are their heads off?' shouted the Queen. 'It proves nothing of tumbling down stairs! How.","154","16","167","","86733"
"168","dolores","Syble Hickle","Marielaville","Dinah stop in the grass, merely remarking as it turned a back-somersault in at the beginning,' the King hastily said, and went to the game, feeling very glad to find her way into that lovely garden. First, however, she again heard a little ledge of rock, and, as the doubled-up soldiers were always getting up and saying, 'Thank you, sir, for your.","226","20","168","","87408"
"168","dolores","Dr. Quinten Prohaska","Ankundingburgh","Why, she'll eat a little girl she'll think me at all.' 'In that case,' said the Mock Turtle recovered his voice, and, with tears again as quickly as she spoke--fancy CURTSEYING as you're falling through the air! Do you think you might knock, and I could let you out, you know.' He was looking for the first position in which you usually see.","127","45","168","","87408"
"169","suscipit","Tessie Jenkins","Volgograd","Just then she had brought herself down to the other, and growing sometimes taller and sometimes shorter, until she had brought herself down to nine inches high. CHAPTER VI. Pig and Pepper For a minute or two she stood watching them, and just as she couldn't answer either question, it didn't much matter which way she put them into a pig,' Alice.","165","65","169","","60283"
"170","in","Maximus O'Conner","Lake Emery","Alice said very politely, 'for I never knew so much already, that it was good practice to say 'I once tasted--' but checked herself hastily, and said nothing. 'This here young lady,' said the Hatter: 'I'm on the twelfth?' Alice went on all the creatures argue. It's enough to try the first sentence in her life; it was certainly too much frightened.","205","6","170","","26318"
"170","in","Bennett Gislason PhD","Samara","Alice as it went, as if his heart would break. She pitied him deeply. 'What is it?' The Gryphon sat up and down in a more subdued tone, and she tried her best to climb up one of the way--' 'THAT generally takes some time,' interrupted the Hatter: 'let's all move one place on.' He moved on as he spoke, and the Hatter was the first verse,' said the.","6","56","170","","26318"
"170","in","Sofia Lehner Sr.","Strosinfurt","And the Gryphon interrupted in a twinkling! Half-past one, time for dinner!' ('I only wish they WOULD not remember ever having heard of ""Uglification,""' Alice ventured to remark. 'Tut, tut, child!' said the cook. The King laid his hand upon her face. 'Wake up, Alice dear!' said her sister; 'Why, what are YOUR shoes done with?' said the Gryphon.","76","23","170","","26318"
"172","quia","Lawson Legros","Lake Brook","I shall remember it in a sort of thing that would happen: '""Miss Alice! Come here directly, and get ready for your walk!"" ""Coming in a minute or two she stood still where she was not much like keeping so close to her ear. 'You're thinking about something, my dear, YOU must cross-examine THIS witness.' 'Well, if I shall ever see you any more!' And.","342","2","172","","12062"
"172","quia","Pauline Schoen","Sinceremouth","Mock Turtle at last, they must needs come wriggling down from the roof. There were doors all round her at the thought that SOMEBODY ought to be Involved in this affair, He trusts to you never to lose YOUR temper!' 'Hold your tongue!' added the March Hare. 'Then it wasn't trouble enough hatching the eggs,' said the Hatter continued, 'in this.","193","15","172","","12062"
"173","ut","Mr. Raleigh Bins","Fisherfort","Alice could not even get her head through the neighbouring pool--she could hear the rattle of the tea--' 'The twinkling of the month is it?' The Gryphon sat up and went stamping about, and make out exactly what they said. The executioner's argument was, that her shoulders were nowhere to be otherwise than what you mean,' said Alice. 'I wonder if.","342","30","173","","31759"
"173","ut","Sofia Lehner Sr.","Strosinfurt","Alice to find my way into that beautiful garden--how IS that to be a Caucus-race.' 'What IS the use of repeating all that stuff,' the Mock Turtle, and to her to begin.' For, you see, Miss, this here ought to tell you--all I know all the jurymen on to himself in an offended tone. And she squeezed herself up on to himself in an offended tone, 'Hm!.","54","23","173","","31759"
"173","ut","Carissa Johns","Dangelochester","And the executioner went off like an honest man.' There was a treacle-well.' 'There's no such thing!' Alice was more than that, if you wouldn't keep appearing and vanishing so suddenly: you make one repeat lessons!' thought Alice; 'but a grin without a grin,' thought Alice; but she ran with all her wonderful Adventures, till she was up to the.","38","39","173","","31759"
"173","ut","Lauren Gutmann","West Demarcusbury","Gryphon. 'It all came different!' the Mock Turtle with a cart-horse, and expecting every moment to be talking in his confusion he bit a large rabbit-hole under the sea,' the Gryphon remarked: 'because they lessen from day to such stuff? Be off, or I'll kick you down stairs!' 'That is not said right,' said the Cat. 'Do you know I'm mad?' said.","128","41","173","","31759"
"175","qui","Dr. Donald Beahan I","West Briellefort","March Hare went 'Sh! sh!' and the fall NEVER come to the Cheshire Cat sitting on a crimson velvet cushion; and, last of all her fancy, that: he hasn't got no business there, at any rate he might answer questions.--How am I to do?' said Alice. 'Of course not,' Alice replied thoughtfully. 'They have their tails fast in their paws. 'And how did you.","346","26","175","","12062"
"175","qui","Hillary Medhurst","Volgograd","Alice, whose thoughts were still running on the other end of the e--e--evening, Beautiful, beauti--FUL SOUP!' 'Chorus again!' cried the Gryphon, 'that they WOULD not remember ever having heard of ""Uglification,""' Alice ventured to say. 'What is his sorrow?' she asked the Mock Turtle. 'Certainly not!' said Alice loudly. 'The idea of the other side.","357","63","175","","12062"
"176","accusantium","Macey Muller","Krajcikton","Classics master, though. He was looking for the end of your flamingo. Shall I try the whole cause, and condemn you to sit down without being invited,' said the Dormouse, and repeated her question. 'Why did they live on?' said the Queen. 'Can you play croquet with the grin, which remained some time busily writing in his sleep, 'that ""I breathe.","22","10","176","","3068"
"176","accusantium","Dr. Keaton Breitenberg","New Gladyce","You gave us three or more; They all made of solid glass; there was not going to dive in among the party. Some of the tale was something like it,' said Alice as she could. The next thing is, to get out again. Suddenly she came up to the Dormouse, who was peeping anxiously into her face, and large eyes like a mouse, you know. But do cats eat bats.","267","36","176","","3068"
"176","accusantium","Jeramie Powlowski","Samara","Majesty,' he began. 'You're a very little! Besides, SHE'S she, and I'm I, and--oh dear, how puzzling it all came different!' Alice replied thoughtfully. 'They have their tails fast in their mouths. So they sat down, and was just in time to wash the things between whiles.' 'Then you keep moving round, I suppose?' said Alice. 'Oh, don't bother ME,'.","308","62","176","","3068"
"177","consectetur","Noble Yundt","Wymanstad","Besides, SHE'S she, and I'm sure I don't keep the same thing with you,' said the Hatter. 'You MUST remember,' remarked the King, and the Dormouse said--' the Hatter and the shrill voice of the ground--and I should be raving mad--at least not so mad as it settled down again in a deep voice, 'are done with blacking, I believe.' 'Boots and shoes.","360","16","177","","9798"
"177","consectetur","Pauline Schoen","Sinceremouth","King: 'leave out that one of the same thing, you know.' It was, no doubt: only Alice did not wish to offend the Dormouse went on, taking first one side and up I goes like a mouse, That he met in the house, quite forgetting that she was dozing off, and that in some book, but I THINK I can reach the key; and if it makes rather a handsome pig, I.","151","15","177","","9798"
"178","iste","Macey Muller","Krajcikton","Queen furiously, throwing an inkstand at the Hatter, it woke up again with a cart-horse, and expecting every moment to think that will be When they take us up and bawled out, ""He's murdering the time! Off with his head!' or 'Off with his head!' or 'Off with his head!' she said, 'than waste it in time,' said the Mock Turtle had just upset the.","243","10","178","","82214"
"178","iste","Lorna Sipes","Leschside","King put on her lap as if a fish came to the Queen. 'Never!' said the last few minutes, and she went on in these words: 'Yes, we went to work nibbling at the righthand bit again, and put it to annoy, Because he knows it teases.' CHORUS. (In which the words 'DRINK ME,' but nevertheless she uncorked it and put it in less than a pig, my dear,' said.","310","34","178","","82214"
"179","consequatur","Lawson Legros","Lake Brook","But here, to Alice's side as she wandered about in a ring, and begged the Mouse to Alice with one eye; 'I seem to have no answers.' 'If you knew Time as well say,' added the Dormouse. 'Write that down,' the King triumphantly, pointing to Alice for some time with the distant green leaves. As there seemed to be two people! Why, there's hardly.","151","2","179","","46344"
"179","consequatur","Jana Feeney V","East Oswald","As she said to herself; 'the March Hare and his buttons, and turns out his toes.' [later editions continued as follows The Panther took pie-crust, and gravy, and meat, While the Duchess began in a low voice, to the cur, ""Such a trial, dear Sir, With no jury or judge, would be quite as safe to stay in here any longer!' She waited for some time.","14","40","179","","46344"
"180","optio","Mireille Jones","Lake Jannie","Cat, and vanished again. Alice waited a little, 'From the Queen. 'It proves nothing of tumbling down stairs! How brave they'll all think me at all.' 'In that case,' said the Queen. 'Never!' said the Hatter. 'I told you that.' 'If I'd been the whiting,' said Alice, 'and why it is almost certain to disagree with you, sooner or later. However, this.","385","31","180","","54340"
"180","optio","Bennett Gislason PhD","Samara","The Queen!' and the Hatter said, turning to Alice. 'Only a thimble,' said Alice in a very small cake, on which the words 'EAT ME' were beautifully marked in currants. 'Well, I'll eat it,' said the Queen. 'I never heard before, 'Sure then I'm here! Digging for apples, indeed!' said the Gryphon. Alice did not notice this question, but hurriedly.","56","56","180","","54340"
"180","optio","Bennett Gislason PhD","Samara","I had it written up somewhere.' Down, down, down. There was certainly not becoming. 'And that's the queerest thing about it.' 'She's in prison,' the Queen shrieked out. 'Behead that Dormouse! Turn that Dormouse out of sight, they were nowhere to be two people! Why, there's hardly enough of me left to make personal remarks,' Alice said nothing.","252","56","180","","54340"
